282.77,267.43,287.44,29.415,11.418
281.17,267.43,283.91,29.415,11.418
279.89,266.73,281.44,29.415,11.418
279.31,266.73,279.79,29.415,11.418
278.81,266.73,278.58,29.415,11.418
278.18,266.73,277.59,29.415,11.418
277.43,266.27,276.76,29.415,11.418
276.92,264.14,276.04,29.415,11.418
277.33,262.69,275.74,29.415,11.418
277.65,255.86,275.65,29.415,11.418
277.95,261.22,275.53,29.415,11.418
279.3,259.22,275.63,29.415,11.418
279.83,257.94,275.64,29.415,11.418
279.43,258.2,275.5,29.415,11.418
279.48,258.2,275.48,29.415,11.418
278.85,257.43,275.39,29.415,11.418
277.6,256.39,275.08,29.415,11.418
276.5,255.07,274.55,29.415,11.418
275.46,253.19,273.8,29.415,11.418
274.59,252.09,273.08,29.415,11.418
273.56,252.92,272.34,29.415,11.418
272.42,249.86,271.53,29.415,11.418
271.58,248.72,270.81,29.415,11.418
271.14,247.86,270.31,29.415,11.418
270.76,247.86,269.88,29.415,11.418
270.19,246.99,269.43,29.415,11.418
269.51,246.69,268.97,29.415,11.418
270.4,246.69,268.81,29.415,11.418
269.62,246.4,268.57,29.415,11.418
269.21,246.1,268.3,29.415,11.418
269.29,246.1,268.14,29.415,11.418
269.35,246.1,268.14,29.415,11.418
270.71,247.28,268.46,29.415,11.418
272.05,248.72,268.84,29.415,11.418
272.49,257.69,269.13,29.415,11.418
272.64,259.22,269.53,29.415,11.418
273.72,259.72,270.04,29.415,11.418
275.63,258.2,270.69,29.415,11.418
276.02,258.2,271.26,29.415,11.418
275.95,255.33,271.69,29.415,11.418
275.75,255.33,271.99,29.415,11.418
275.99,258.45,272.27,29.415,11.418
276.49,263.42,272.6,29.415,11.418
276.07,257.69,272.78,29.415,11.418
275.65,264.38,272.92,29.415,11.418
275.75,264.85,273.07,29.415,11.418
275.87,264.85,273.21,29.415,11.418
275.43,265.09,273.28,29.415,11.418
275.77,265.8,273.42,29.415,11.418
275.94,265.8,273.6,29.415,11.418
276.04,266.5,273.75,29.415,11.418
276.06,266.5,273.91,29.415,11.418
276.65,267.2,274.15,29.415,11.418
277.16,267.43,274.43,29.415,11.418
277.23,267.43,274.68,29.415,11.418
276.99,267.66,274.89,29.415,11.418
277.09,268.34,275.12,29.415,11.418
277.38,268.34,275.36,29.415,11.418
277.9,268.8,275.6,29.415,11.418
278.14,269.03,275.86,29.415,11.418
278.3,269.7,276.1,29.415,11.418
278.5,270.37,276.35,29.415,11.418
279.08,270.37,276.62,29.415,11.418
279.18,270.37,276.85,29.415,11.418
279.31,271.04,277.05,29.415,11.418
279.54,272.14,277.29,29.415,11.418
279.91,272.8,277.56,29.415,11.418
279.88,272.14,277.75,29.415,11.418
279.29,261.71,277.61,29.415,11.418
279.29,261.71,277.45,29.415,11.418
279.04,263.66,277.21,29.415,11.418
278.49,259.72,276.69,29.415,11.418
277.98,258.96,276.11,29.415,11.418
277.35,260.47,275.55,29.415,11.418
277.09,261.22,275.11,29.415,11.418
276.88,257.17,274.75,29.415,11.418
276.49,256.91,274.37,29.415,11.418
276.24,256.39,274.02,29.415,11.418
276.6,256.65,273.91,29.415,11.418
277.17,262.93,273.95,29.415,11.418
276.32,265.33,273.73,29.415,11.418
275.63,264.38,273.25,29.415,11.418
275.47,262.45,272.86,29.415,11.418
276.36,258.45,272.84,29.415,11.418
277.17,258.45,272.79,29.415,11.418
277.27,255.6,272.76,29.415,11.418
276.78,257.17,272.62,29.415,11.418
276.15,257.43,272.43,29.415,11.418
