282.61,267.43,287.34,34.607,15.829
280.99,267.43,283.72,34.607,15.829
279.7,266.73,281.19,34.607,15.829
279.1,266.73,279.5,34.607,15.829
278.61,266.73,278.28,34.607,15.829
277.99,266.73,277.3,34.607,15.829
277.25,266.27,276.47,34.607,15.829
276.75,264.14,275.76,34.607,15.829
277.18,262.69,275.5,34.607,15.829
277.69,255.86,275.5,34.607,15.829
277.99,261.22,275.4,34.607,15.829
279.65,259.22,275.55,34.607,15.829
280.28,257.94,275.58,34.607,15.829
279.76,258.2,275.42,34.607,15.829
279.75,258.2,275.39,34.607,15.829
278.95,257.43,275.28,34.607,15.829
277.53,256.39,274.94,34.607,15.829
276.39,255.07,274.38,34.607,15.829
275.32,253.19,273.59,34.607,15.829
274.44,252.09,272.85,34.607,15.829
273.41,252.92,272.08,34.607,15.829
272.26,249.86,271.26,34.607,15.829
271.41,248.72,270.53,34.607,15.829
270.95,247.86,270.02,34.607,15.829
270.55,247.86,269.57,34.607,15.829
269.98,246.99,269.12,34.607,15.829
269.31,246.69,268.65,34.607,15.829
270.32,246.69,268.54,34.607,15.829
269.41,246.4,268.29,34.607,15.829
268.98,246.1,268.01,34.607,15.829
269.04,246.1,267.84,34.607,15.829
269.1,246.1,267.86,34.607,15.829
270.64,247.28,268.3,34.607,15.829
272.23,248.72,268.78,34.607,15.829
272.62,257.69,269.1,34.607,15.829
272.68,259.22,269.49,34.607,15.829
273.83,259.72,269.99,34.607,15.829
276.08,258.2,270.66,34.607,15.829
276.38,258.2,271.23,34.607,15.829
276.18,255.33,271.64,34.607,15.829
275.79,255.33,271.92,34.607,15.829
275.98,258.45,272.18,34.607,15.829
276.46,263.42,272.49,34.607,15.829
276,257.69,272.67,34.607,15.829
275.55,264.38,272.8,34.607,15.829
275.64,264.85,272.94,34.607,15.829
275.76,264.85,273.08,34.607,15.829
275.3,265.09,273.14,34.607,15.829
275.62,265.8,273.27,34.607,15.829
275.78,265.8,273.45,34.607,15.829
275.89,266.5,273.6,34.607,15.829
275.91,266.5,273.76,34.607,15.829
276.5,267.2,274.01,34.607,15.829
277.02,267.43,274.28,34.607,15.829
277.09,267.43,274.54,34.607,15.829
276.83,267.66,274.75,34.607,15.829
276.98,268.34,274.99,34.607,15.829
277.32,268.34,275.25,34.607,15.829
277.87,268.8,275.51,34.607,15.829
278.19,269.03,275.79,34.607,15.829
278.3,269.7,276.05,34.607,15.829
278.45,270.37,276.3,34.607,15.829
279.04,270.37,276.56,34.607,15.829
279.12,270.37,276.79,34.607,15.829
279.21,271.04,276.98,34.607,15.829
279.42,272.14,277.21,34.607,15.829
279.8,272.8,277.48,34.607,15.829
279.78,272.14,277.67,34.607,15.829
279.18,261.71,277.52,34.607,15.829
279.17,261.71,277.34,34.607,15.829
278.92,263.66,277.09,34.607,15.829
278.37,259.72,276.56,34.607,15.829
277.86,258.96,275.96,34.607,15.829
277.22,260.47,275.39,34.607,15.829
276.96,261.22,274.94,34.607,15.829
276.74,257.17,274.57,34.607,15.829
276.35,256.91,274.19,34.607,15.829
276.09,256.39,273.83,34.607,15.829
276.42,256.65,273.71,34.607,15.829
277.04,262.93,273.78,34.607,15.829
276.22,265.33,273.58,34.607,15.829
275.54,264.38,273.1,34.607,15.829
275.41,262.45,272.71,34.607,15.829
276.42,258.45,272.71,34.607,15.829
277.48,258.45,272.68,34.607,15.829
277.6,255.6,272.66,34.607,15.829
276.98,257.17,272.52,34.607,15.829
276.25,257.43,272.32,34.607,15.829
274.61,255.33,271.82,34.607,15.829
273.57,252.09,271.21,34.607,15.829
272.68,250.99,270.55,34.607,15.829
271.92,250.43,269.92,34.607,15.829
271.06,249.3,269.28,34.607,15.829
270.5,249.01,268.78,34.607,15.829
270.06,248.15,268.34,34.607,15.829
269.49,247.28,267.92,34.607,15.829
268.56,246.1,267.3,34.607,15.829
268.09,245.51,266.75,34.607,15.829
267.54,244.61,266.24,34.607,15.829
267.44,244.31,265.88,34.607,15.829
266.57,244.01,265.38,34.607,15.829
266.3,243.7,265,34.607,15.829
266.65,243.4,264.81,34.607,15.829
266.69,243.4,265.07,34.607,15.829
267.17,243.4,265.5,34.607,15.829
268.04,243.4,265.73,34.607,15.829
268.96,244.61,265.86,34.607,15.829
270.13,245.81,266.03,34.607,15.829
271.55,246.1,266.25,34.607,15.829
272.43,247.28,266.55,34.607,15.829
272.48,247.86,266.88,34.607,15.829
272,246.99,267.08,34.607,15.829
270.84,245.81,267.04,34.607,15.829
270,245.51,266.87,34.607,15.829
269.33,244.91,266.61,34.607,15.829
268.62,244.01,266.23,34.607,15.829
268.27,243.4,265.87,34.607,15.829
267.8,243.4,265.5,34.607,15.829
267.63,243.09,265.23,34.607,15.829
267.85,242.48,265.09,34.607,15.829
267.14,242.17,264.84,34.607,15.829
267.77,242.17,264.7,34.607,15.829
267.81,242.17,264.58,34.607,15.829
267.58,241.85,264.49,34.607,15.829
267.62,242.48,264.4,34.607,15.829
267.3,241.85,264.32,34.607,15.829
267.29,242.17,264.25,34.607,15.829
267.59,242.78,264.39,34.607,15.829
268.74,244.61,264.97,34.607,15.829
270.69,246.99,265.63,34.607,15.829
272.26,250.15,266.31,34.607,15.829
273.28,252.92,266.96,34.607,15.829
274.22,253.46,267.62,34.607,15.829
275.2,252.92,268.33,34.607,15.829
274.75,255.33,268.9,34.607,15.829
274.43,255.86,269.28,34.607,15.829
274.1,256.91,269.54,34.607,15.829
274.31,256.91,269.76,34.607,15.829
274.27,256.65,269.96,34.607,15.829
273.87,255.86,270.03,34.607,15.829
273.76,255.6,270.09,34.607,15.829
273.41,254.27,270.09,34.607,15.829
273.21,252.92,270.06,34.607,15.829
273.06,252.92,270.01,34.607,15.829
273.21,253.46,270.03,34.607,15.829
273.37,253.73,270.15,34.607,15.829
273.57,254,270.29,34.607,15.829
273.93,259.72,270.5,34.607,15.829
274.18,264.62,270.82,34.607,15.829
274.37,259.22,271.07,34.607,15.829
274.6,257.43,271.25,34.607,15.829
274.63,257.94,271.49,34.607,15.829
275.37,259.97,271.93,34.607,15.829
276.76,261.71,272.6,34.607,15.829
277.62,266.03,273.26,34.607,15.829
278.6,267.2,274.01,34.607,15.829
279.22,266.73,274.58,34.607,15.829
280.15,267.66,275.24,34.607,15.829
279.94,272.14,275.72,34.607,15.829
280.01,272.36,276.11,34.607,15.829
279.98,272.36,276.42,34.607,15.829
279.9,272.14,276.69,34.607,15.829
280.01,272.14,276.87,34.607,15.829
280.06,272.14,276.99,34.607,15.829
280.2,272.14,277.13,34.607,15.829
280.4,271.7,277.24,34.607,15.829
280.42,271.7,277.32,34.607,15.829
280.42,271.7,277.37,34.607,15.829
280.37,271.04,277.41,34.607,15.829
280.27,271.7,277.42,34.607,15.829
279.93,271.7,277.41,34.607,15.829
279.42,269.7,277.2,34.607,15.829
279.06,269.03,276.94,34.607,15.829
278.52,269.03,276.63,34.607,15.829
278.24,269.03,276.35,34.607,15.829
278.41,269.03,276.2,34.607,15.829
278.14,269.03,276.06,34.607,15.829
278.14,269.03,275.96,34.607,15.829
