282.57,267.43,287.34,34.607,15.829
281.08,267.43,283.73,34.607,15.829
279.98,266.73,281.19,34.607,15.829
279.56,266.73,279.52,34.607,15.829
279.2,266.73,278.31,34.607,15.829
278.64,266.73,277.34,34.607,15.829
277.92,266.27,276.52,34.607,15.829
277.45,264.14,275.81,34.607,15.829
278.03,262.69,275.52,34.607,15.829
278.49,255.86,275.32,34.607,15.829
278.88,261.22,275.19,34.607,15.829
280.6,259.22,275.29,34.607,15.829
281.17,257.94,275.34,34.607,15.829
280.44,258.2,275.23,34.607,15.829
280.43,258.2,275.22,34.607,15.829
279.66,257.43,275.15,34.607,15.829
278.25,256.39,274.88,34.607,15.829
277.04,255.07,274.37,34.607,15.829
275.95,253.19,273.61,34.607,15.829
275.1,252.09,272.89,34.607,15.829
274.06,252.92,272.13,34.607,15.829
272.91,249.86,271.31,34.607,15.829
272.11,248.72,270.59,34.607,15.829
271.77,247.86,270.09,34.607,15.829
271.45,247.86,269.65,34.607,15.829
270.89,246.99,269.21,34.607,15.829
270.21,246.69,268.74,34.607,15.829
271.42,246.69,268.59,34.607,15.829
270.47,246.4,268.35,34.607,15.829
270.01,246.1,268.09,34.607,15.829
270.15,246.1,267.93,34.607,15.829
270.21,246.1,267.9,34.607,15.829
271.92,247.28,268.12,34.607,15.829
273.49,248.72,268.42,34.607,15.829
273.88,257.69,268.76,34.607,15.829
273.75,259.22,269.2,34.607,15.829
274.91,259.72,269.75,34.607,15.829
277.09,258.2,270.43,34.607,15.829
277.38,258.2,271.03,34.607,15.829
277.06,255.33,271.48,34.607,15.829
276.59,255.33,271.82,34.607,15.829
276.73,258.45,272.11,34.607,15.829
277.15,263.42,272.45,34.607,15.829
276.52,257.69,272.64,34.607,15.829
275.92,264.38,272.79,34.607,15.829
275.95,264.85,272.95,34.607,15.829
276.05,264.85,273.1,34.607,15.829
275.51,265.09,273.16,34.607,15.829
275.83,265.8,273.29,34.607,15.829
275.98,265.8,273.47,34.607,15.829
276.06,266.5,273.62,34.607,15.829
276.06,266.5,273.78,34.607,15.829
276.66,267.2,274.02,34.607,15.829
277.19,267.43,274.3,34.607,15.829
277.22,267.43,274.56,34.607,15.829
276.88,267.66,274.76,34.607,15.829
277.08,268.34,274.99,34.607,15.829
277.32,268.34,275.21,34.607,15.829
277.94,268.8,275.46,34.607,15.829
278.15,269.03,275.74,34.607,15.829
278.16,269.7,275.97,34.607,15.829
278.26,270.37,276.21,34.607,15.829
278.78,270.37,276.48,34.607,15.829
278.83,270.37,276.71,34.607,15.829
278.88,271.04,276.92,34.607,15.829
279.04,272.14,277.15,34.607,15.829
279.4,272.8,277.42,34.607,15.829
279.36,272.14,277.61,34.607,15.829
278.8,261.71,277.46,34.607,15.829
278.75,261.71,277.28,34.607,15.829
278.53,263.66,277.04,34.607,15.829
278.01,259.72,276.5,34.607,15.829
277.53,258.96,275.91,34.607,15.829
276.92,260.47,275.34,34.607,15.829
276.67,261.22,274.89,34.607,15.829
276.46,257.17,274.53,34.607,15.829
276.11,256.91,274.14,34.607,15.829
275.88,256.39,273.79,34.607,15.829
276.19,256.65,273.67,34.607,15.829
276.85,262.93,273.73,34.607,15.829
276.02,265.33,273.5,34.607,15.829
275.36,264.38,273.01,34.607,15.829
275.25,262.45,272.6,34.607,15.829
276.24,258.45,272.54,34.607,15.829
277.33,258.45,272.48,34.607,15.829
277.42,255.6,272.46,34.607,15.829
276.77,257.17,272.32,34.607,15.829
276.02,257.43,272.13,34.607,15.829
274.37,255.33,271.67,34.607,15.829
273.34,252.09,271.1,34.607,15.829
272.48,250.99,270.46,34.607,15.829
271.76,250.43,269.84,34.607,15.829
270.92,249.3,269.23,34.607,15.829
270.4,249.01,268.73,34.607,15.829
270,248.15,268.3,34.607,15.829
269.48,247.28,267.9,34.607,15.829
268.57,246.1,267.28,34.607,15.829
268.14,245.51,266.74,34.607,15.829
267.64,244.61,266.23,34.607,15.829
267.58,244.31,265.88,34.607,15.829
266.71,244.01,265.38,34.607,15.829
266.47,243.7,265,34.607,15.829
266.88,243.4,264.82,34.607,15.829
266.91,243.4,264.87,34.607,15.829
267.36,243.4,265.01,34.607,15.829
268.2,243.4,265.08,34.607,15.829
269.08,244.61,265.19,34.607,15.829
270.22,245.81,265.41,34.607,15.829
271.61,246.1,265.72,34.607,15.829
272.43,247.28,266.09,34.607,15.829
272.42,247.86,266.47,34.607,15.829
271.88,246.99,266.71,34.607,15.829
270.65,245.81,266.75,34.607,15.829
269.77,245.51,266.63,34.607,15.829
269.1,244.91,266.42,34.607,15.829
268.4,244.01,266.08,34.607,15.829
268.05,243.4,265.75,34.607,15.829
267.61,243.4,265.4,34.607,15.829
267.45,243.09,265.15,34.607,15.829
267.67,242.48,265.01,34.607,15.829
267,242.17,264.77,34.607,15.829
267.71,242.17,264.67,34.607,15.829
267.8,242.17,264.6,34.607,15.829
267.52,241.85,264.52,34.607,15.829
267.54,242.48,264.43,34.607,15.829
267.22,241.85,264.35,34.607,15.829
267.21,242.17,264.28,34.607,15.829
267.49,242.78,264.32,34.607,15.829
268.62,244.61,264.64,34.607,15.829
270.52,246.99,265.11,34.607,15.829
272.02,250.15,265.71,34.607,15.829
272.96,252.92,266.38,34.607,15.829
273.85,253.46,267.09,34.607,15.829
274.74,252.92,267.85,34.607,15.829
274.22,255.33,268.47,34.607,15.829
273.79,255.86,268.91,34.607,15.829
273.36,256.91,269.21,34.607,15.829
273.5,256.91,269.48,34.607,15.829
273.43,256.65,269.71,34.607,15.829
273.07,255.86,269.81,34.607,15.829
272.92,255.6,269.89,34.607,15.829
272.64,254.27,269.91,34.607,15.829
272.48,252.92,269.89,34.607,15.829
272.39,252.92,269.86,34.607,15.829
272.56,253.46,269.89,34.607,15.829
272.72,253.73,270.02,34.607,15.829
272.88,254,270.16,34.607,15.829
273.21,259.72,270.38,34.607,15.829
273.51,264.62,270.69,34.607,15.829
273.71,259.22,270.96,34.607,15.829
273.88,257.43,271.13,34.607,15.829
274.01,257.94,271.35,34.607,15.829
274.74,259.97,271.72,34.607,15.829
276.07,261.71,272.27,34.607,15.829
276.89,266.03,272.9,34.607,15.829
277.9,267.2,273.66,34.607,15.829
278.37,266.73,274.25,34.607,15.829
279.3,267.66,274.91,34.607,15.829
278.94,272.14,275.43,34.607,15.829
278.86,272.36,275.85,34.607,15.829
278.84,272.36,276.18,34.607,15.829
278.73,272.14,276.47,34.607,15.829
278.71,272.14,276.66,34.607,15.829
278.66,272.14,276.78,34.607,15.829
278.7,272.14,276.91,34.607,15.829
278.79,271.7,277.02,34.607,15.829
278.82,271.7,277.11,34.607,15.829
278.84,271.7,277.17,34.607,15.829
278.82,271.04,277.21,34.607,15.829
278.77,271.7,277.23,34.607,15.829
278.58,271.7,277.22,34.607,15.829
278.17,269.7,277.01,34.607,15.829
277.81,269.03,276.75,34.607,15.829
277.41,269.03,276.44,34.607,15.829
277.19,269.03,276.17,34.607,15.829
277.31,269.03,276.02,34.607,15.829
277.21,269.03,275.88,34.607,15.829
277.27,269.03,275.79,34.607,15.829
277.42,268.34,275.75,34.607,15.829
277.26,268.57,275.58,34.607,15.829
