-10.1873577991095,-10.1257110747177,,0,0 %,0,0 %,above +46: extreme heat stress
-9.92872377853263,-9.91440227294796,,0,0 %,0,0 %,+38 to +46: very strong heat stress
-12.459266962055,-12.4754892354215,,10,0 %,9,0 %,+32 to +38: strong heat stress
-11.7407400444625,-11.7838982107266,,87,1 %,80,1 %,+26 to +32: moderate heat stress
-12.1290037207599,-12.1886965903426,,2997,34 %,2969,34 %,+9 to +26: no thermal stress
-14.8666170576492,-14.9316857323938,,1657,19 %,1667,19 %,+9 to 0: slight cold stress
-17.8753267394748,-17.9393228370585,,2325,27 %,2342,27 %,0 to -13: moderate cold stress
-19.3567895577839,-19.431266124185,,1347,15 %,1346,15 %,-13 to -27: strong cold stress
-14.7464492211725,-14.8505589050107,,317,4 %,327,4 %,-27 to -40: very strong cold stress
-18.6322589377928,-18.7706532540559,,20,0 %,20,0 %,below -40: extreme cold stress
-14.4356581377117,-14.5711518199472,
-11.0754034033811,-11.2682367927743,
-11.5441664037823,-11.756052307868,
-17.7576467138112,-17.9423930053444,
-15.5783442261872,-15.7686940191315,
-14.2684059023405,-14.4467807861361,
-15.7586478016235,-15.9089028463276,
-19.5768772151761,-19.7072898546708,
-22.3798756785172,-22.5010814779709,
-22.9367382598015,-23.0552035581183,
-25.4521709670689,-25.5542271287961,
-28.1990251029066,-28.2955702249203,
-28.4744019165537,-28.5691073724894,
-25.9209953943714,-26.0232358990802,
-24.9625476696071,-25.0659684232464,
-26.9528483484409,-27.0507962694126,
-29.0658035453892,-29.154917114682,
-15.3860376184341,-15.5285167923268,
-25.0689526417134,-25.1768938982512,
-26.8657732237599,-26.9668950593609,
-23.8211808258193,-23.9333478855759,
-23.7643796256492,-23.8784012012056,
-15.2785749775651,-15.4393005672958,
-13.9720235542758,-14.1634293746598,
-10.6381600661584,-10.8031276961148,
-13.2043820801848,-13.348466406048,
-8.2188410358799,-8.39161936306801,
-6.66386436947371,-6.8963317137052,
-2.24998134811832,-2.48859508098617,
-2.21337964017102,-2.44811823406947,
-0.353262546510288,-0.572915169142727,
1.40356688282135,1.1944553861794,
3.52711127515912,3.33118731471185,
-1.88790451581322,-2.07893159572327,
-7.35226774983997,-7.4828574774365,
-6.97707711904328,-7.10422800281399,
-6.75030614274162,-6.87757585185195,
-13.962259324702,-14.063850558201,
-9.84802400798032,-9.95748032652693,
-9.52585796422662,-9.63648402322223,
-10.8756464141619,-10.98011379375,
-12.4371633708538,-12.5363617238551,
-4.95494780949734,-5.07148821183876,
0.911221555537479,0.778854408157385,
-2.68984218663299,-2.81216398950991,
-9.36313796575372,-9.46352135441105,
-10.8516883827354,-10.9449526160064,
-11.8650150308004,-11.9602798650004,
-6.69530780921853,-6.80405328844713,
-4.72274894133821,-4.83259034731781,
-5.85312992968861,-5.95674507975797,
-6.9163201065739,-7.01420077194596,
3.33852081043637,3.21793141585583,
0.0908974415883769,-0.021938169143562,
-1.13815885892017,-1.24380985973765,
-3.59905175115101,-3.69679599622647,
-4.42399759074151,-4.5220493113385,
-6.27020936402985,-6.36463229617286,
-12.1257160430424,-12.2448602024014,
-8.86721506842361,-8.994345213317,
-10.6046899136643,-10.7203684512881,
-14.0331198579496,-14.1569159357416,
-15.8685400884031,-15.9930975244441,
-17.1167898305561,-17.2303039997057,
-16.3200031285587,-16.4351565010324,
-14.7849230256605,-14.9212882855094,
-17.3680972552856,-17.4997538149448,
-17.8734158456165,-18.0077082596278,
-10.8587075306551,-11.017646641072,
-15.4688627586043,-15.6081570097931,
-23.4970413779174,-23.5990869459124,
-23.9514818814356,-24.0485021990391,
-25.9496550570391,-26.056340193671,
-18.7944569271066,-18.9540233397086,
-25.5332519786027,-25.7055900949434,
-24.7023108720961,-24.8887263281908,
-25.0144567208438,-25.1823752843916,
-23.1880951542718,-23.3453710514888,
-29.4417276054006,-29.5662380435542,
-31.1209692869507,-31.240330176679,
-28.9690024049408,-29.0862420172208,
-30.0724778348135,-30.1845389790156,
-32.3769068381381,-32.4806644245264,
-31.176239232237,-31.2804451602194,
-30.9191938320114,-31.0249475747062,
-30.7269285140839,-30.8310722385557,
-34.0668494573625,-34.1579853542917,
-33.7792802872957,-33.8727760887804,
-34.5517550262828,-34.643952823248,
-31.3929024929511,-31.4972272450045,
-38.3130371070418,-38.3945336753892,
-36.827395383901,-36.9135355689701,
-31.007374766498,-31.1185371822358,
-33.3203457579225,-33.4234358485281,
-36.5873462724333,-36.6857436206974,
-35.8598984161682,-35.9728506249277,
-36.6254930544745,-36.7493576876143,
-34.3180138781733,-34.4658331851115,
-29.1427541145065,-29.3329297998064,
-26.7967651291863,-27.0059791541442,
-28.4541432062387,-28.6498420540621,
-27.8727583327714,-28.0586474731001,
-23.870337048794,-24.0479658521722,
-24.6071811575656,-24.7663657074376,
-26.7991745764603,-26.9432320935409,
-29.1098439910007,-29.2411186686711,
-28.305114388997,-28.4394987220642,
-30.0002965208344,-30.1263341582211,
-28.8902461211746,-29.0216368539527,
-23.9487593656815,-24.1051361434285,
-28.4350979501412,-28.567782101836,
-16.8257602158334,-17.0111614690056,
-16.89617869369,-17.0858160570441,
-19.0605079377727,-19.2404484969077,
-17.0619548603719,-17.2489774335802,
-21.2061089683662,-21.3759054916255,
-19.2602479678318,-19.4360634021713,
-17.0455420534316,-17.232096681459,
-18.0348520781776,-18.2303406047092,
-14.2410761878148,-14.4780078495292,
-14.2366691647732,-14.4866295194931,
-14.4570293926681,-14.7061885316902,
-18.1693082951704,-18.4113723264878,
-19.4953602558013,-19.7430225654825,
